pathway	gene	frequency	log_likelihood	correlation	baysian	rank	pubmed_id
TRANSLATION	GCN1	12	15.9464224008	0.0957738883803	0.00397310513447	14	21911445,21145844,23335849,25295624,27618366,28683312,28374749,30282053,29302060,29118075,31163577
TRANSLATION	GNRH1	5	5.88036373875	0.0334200359678	0.00244498777506	15	9259321,12639969,12538601
TRANSLATION	CLC	6	15.6746461923	0.102503835719	0.00244498777506	16	14673707,26501102
TRANSLATION	BCL2A1	8	14.9366983061	0.072102892664	0.00305623471883	17	12810950,27707889,29343429
TRANSLATION	LAMB1	8	29.2022532924	0.0457931870184	0.00305623471883	18	17395640,21896617
TRANSLATION	NR1H2	6	10.1229776094	0.0843451769191	0.00244498777506	19	8439573,24981044,26614667
TRANSLATION	PPR1	9	26.862351603	0.0442827859526	0.00336185819071	20	16141451,19004664,18591259,23076438,26537562,29686056,31178748
TRANSLATION	MTTP	3	8.94648598961	0.0361551895432	0.00122249388753	21	21549624,27256115,26771188
TRANSLATION	MYC	16	1.89470582193	0.0556205049597	0.00794621026895	22	6578511,3054516,2699507,1849244,10355827,12875652,16024782,17967896,24681440,28115626,28288210,27864334,31163577
TRANSLATION	ERVW-1	5	7.36064237729	0.0299221161788	0.0018337408313	23	17329338,17331561,22951834
TRANSLATION	CEBPA	4	12.8465091457	0.0737942741094	0.0018337408313	24	19659458,21266233
TRANSLATION	PDCD4	7	25.043848059	0.0423806805705	0.00244498777506	25	24292556,26773498,27827994
TRANSLATION	UPF2	5	12.1399064153	0.0913740554072	0.00152811735941	26	15388876,14763985,15734573,19215759,18555024
TRANSLATION	ARHGEF15	3	3.79732096457	0.0352427559119	0.00152811735941	27	8880384,29155138
TRANSLATION	ATF4	12	13.2573784545	0.0451628657339	0.00427872860636	28	15890928,19129918,21911445,21145844,21329805,22128141,23665047,23976981,25633195
TRANSLATION	MTOR	10	4.57444408425	0.0297440339874	0.00336185819071	29	12374276,17804721,18471971,18423193,18423201,23592547,24926617,30181552
TRANSLATION	HSPA4	5	3.04128359572	0.0374545194914	0.00152811735941	30	21874533,26501102
TRANSLATION	GHR	4	2.432301811	0.0364704692153	0.00244498777506	31	1301391,8894650,9528979,12431808
TRANSLATION	TRAPPC2	2	2.77938998066	0.0432124729615	0.00152811735941	32	11349230,16120574
TRANSLATION	CEACAM1	2	5.22163810901	0.0452580760643	0.000916870415648	33	11801635,29720400
TRANSLATION	PAK1	3	4.58730653452	0.0409971382144	0.00122249388753	34	17389360
TRANSLATION	GATA1	3	8.94648598961	0.0216505764145	0.00122249388753	35	9704569,12649131
TRANSLATION	KRT1	2	3.72993031563	0.0473142727637	0.00122249388753	36	7929082,15663507
TRANSLATION	SHBG	5	4.72310712311	0.0288358362482	0.00213936430318	37	10746639,19534810,21079794
TRANSLATION	IRF2	2	5.22163810901	0.0311089047599	0.00122249388753	38	17698501
TRANSLATION	RACK1	4	4.21358040522	0.0318154379922	0.00152811735941	39	28267599,28158562
TRANSLATION	ESR1	16	4.35371378087	0.0153723875967	0.00580684596577	40	11203301,15363492,19129918,20554909,21146582,20858054,23362240,25224909,25348718,27927249,29017520,31004060,30541862
TRANSLATION	S100B	5	12.1399064153	0.0362914114773	0.00244498777506	41	9718129,9847339,24981044
TRANSLATION	TCF3	2	3.72993031563	0.0429353348734	0.000916870415648	42	1520867,8180393
TRANSLATION	C2	5	1.299726439	0.0732879055508	0.00275061124694	43	1577763,7852336,23106938,22983828,26614667
TRANSLATION	IRF1	4	4.83508054056	0.0210288733531	0.0018337408313	44	10602416,18472010,29720400
TRANSLATION	EIF4EBP3	3	6.94932051789	0.0318154379922	0.000916870415648	45	14557257,17368478,23941746
TRANSLATION	DMD	24	24.2774472231	0.0157823673849	0.0088630806846	46	2261642,1479604,1319059,8213828,7844150,8863344,10832829,11257468,12847521,16439068,16724091,18957474,19469709,19745732,21151598,22102647,21102560,23609411,22551778,25108525,25612243,28028563,28546788
TRANSLATION	MITF	4	4.83508054056	0.0212731155303	0.00152811735941	47	12871913,31216476
TRANSLATION	BDNF	4	1.34826354834	0.0629271260485	0.00275061124694	48	15666411,23602987,25074925
TRANSLATION	DLG2	2	3.72993031563	0.0473142727637	0.000611246943765	49	16702973
TRANSLATION	SETX	1	1.86461204459	0.0987715554038	0.000611246943765	50	19840884
TRANSLATION	CNTN2	5	4.23493932601	0.0230735507811	0.00152811735941	51	7539968,10710429,11520578,16512901
TRANSLATION	FBXW7	2	1.21542652202	1.55537174062e-05	0.000916870415648	52	27708205
TRANSLATION	APC	5	1.4836459193	0.0513752412008	0.00305623471883	53	8381580,10911904,20233475,17360132,27347161
TRANSLATION	TNF	8	3.64758779889	0.0207904246414	0.00275061124694	54	9261116,10617576,14593443,16151697,17360831,27229378,28683312,30282053
TRANSLATION	TP53	36	5.9883000853	0.0134573509607	0.0168092909535	55	8084585,10411895,10861865,16440000,16601753,17933474,17215121,18289041,20351270,19918835,20300206,20622898,21779513,21765469,23131771,24418891,24379683,23514281,24154873,24926617,25659040,27776193,26880099,29367734,31028175
TRANSLATION	EIF2AK4	2	5.22163810901	0.0820790104945	0.000611246943765	56	12380690,29118075
TRANSLATION	CEBPD	5	12.1399064153	0.0342355093952	0.00152811735941	57	16480813,16938098,19553194,22433174,22180311
TRANSLATION	PSMB5	9	2.15124563186	0.0238597479279	0.00275061124694	58	1525172,8850568,20570707,23362240,24249225,24725707,25295624,26552589,27941672
TRANSLATION	RPAIN	2	5.22163810901	0.0554311844936	0.000611246943765	59	21360055
TRANSLATION	NIPBL	3	8.94648598961	0.0153088308577	0.00122249388753	60	26176819,30606125
TRANSLATION	BMF	2	2.10574977286	0.0367382389197	0.000916870415648	61	20706276
TRANSLATION	CD44	10	12.7714483168	0.0158815222463	0.00488997555012	62	7509720,9816340,9788739,10229774,16407296,16530165,19158933,21139802,25288793,26932506
TRANSLATION	LOC109461477	2	2.10574977286	0.117588375916	0.000611246943765	63	20458885,26501102
TRANSLATION	CAT	7	11.9814509942	0.0228962224434	0.00275061124694	64	8880384,7717979,8945637,10050040,10710429,17854268
TRANSLATION	PSD	3	2.63371502911	0.030160263691	0.00122249388753	65	16702973,28212274
TRANSLATION	MYB	3	2.63371502911	0.0306202931914	0.00122249388753	66	8808693,16531467,23050870
TRANSLATION	NEFL	2	5.22163810901	0.0452580760642	0.000611246943765	67	16702973
TRANSLATION	TTN	3	3.15940476843	0.0222733034052	0.00122249388753	68	9521867,10330145,31112528
TRANSLATION	ANG	2	1.60257294658	0.0795206360379	0.000916870415648	69	19840884,26823555
TRANSLATION	PAX6	3	4.58730653452	0.0153088308577	0.00122249388753	70	22393275,28760551
TRANSLATION	POLD3	2	3.72993031563	0.0452580760643	0.000611246943765	71	3054516,1849244
TRANSLATION	NR3C1	18	22.1676588741	0.014050136998	0.0070293398533	72	11435610,11180405,15862824,16697199,20354261,21527501,24084075,24957607,24937701,25150144,25511778
TRANSLATION	SLC14A1	2	3.72993031563	0.0199515525104	0.00122249388753	73	10942407,11807016
TRANSLATION	UCN2	2	3.72993031563	0.0250004096999	0.000916870415648	74	26469762,31166966
TRANSLATION	H3F3BP1	2	5.22163810901	0.0216505764145	0.000611246943765	75	9192859,30636604
TRANSLATION	DDIT3	6	1.7570824069	0.0321907127001	0.00213936430318	76	19129918,19103594,20554909,21329805,26219498,25295624
TRANSLATION	MTR	2	5.22163810901	0.0153088308577	0.000916870415648	77	9683607,16051610
TRANSLATION	STAR	4	8.75814502069	0.00724119711772	0.00122249388753	78	10566637,22982292,25110016,29691317
TRANSLATION	MS4A1	2	2.10574977286	0.0280047266648	0.00122249388753	79	2456210,20089966
TRANSLATION	MMAB	4	10.4465187963	0.0265171920681	0.00152811735941	80	7116449,6394966,3916733,9707443
TRANSLATION	TAS2R38	4	6.42193216487	0.00984682658968	0.00122249388753	81	15613538,16289965,20067791,22531344
TRANSLATION	ERG	6	0.669540575414	0.0529330082414	0.00244498777506	82	3299708,16799054,23472063
TRANSLATION	PLP1	3	5.59595530515	0.00984682658968	0.00122249388753	83	10441741,10493736,10826694
TRANSLATION	AKT1	5	6.13689102489	0.0054112524819	0.0018337408313	84	16354698,19441081,20706276,24159375,26121143
TRANSLATION	FGFR2	1	4.76441574411	0.0135952733128	0.00122249388753	85	8898224
TRANSLATION	WAS	2	1.21542652202	0.0362914114773	0.00152811735941	86	25931402
TRANSLATION	PPOX	1	1.86461204459	0.0320013757669	0.000916870415648	87	27667166
TRANSLATION	MAPRE2	9	26.862351603	0.00984682658968	0.00275061124694	88	2555554,19528074,22505578,29142127
TRANSLATION	HBZ	1	1.86461204459	0.0653864655853	0.000611246943765	89	16512901
TRANSLATION	SCPEP1	4	12.8465091457	0.0216505764145	0.00122249388753	90	23312841,23299685,29440232,31165876
TRANSLATION	AR	4	62.2837459511	-0.0127832026493	0.00152811735941	91	9259393,9565586,11397856,27618366
TRANSLATION	HCL2	2	3.72993031563	0.0222733034052	0.000611246943765	92	16680162,24223160
TRANSLATION	SRPRA	1	1.86461204459	0.0727965512905	0.000611246943765	93	7478568
TRANSLATION	BRCA1	4	7.192339295	-0.00732206801208	0.00122249388753	94	10323242,10451700,12505256,17933474
TRANSLATION	CASP3	2	9.54537475191	-0.00794340499672	0.000611246943765	95	9545256,11352910
TRANSLATION	NUP98	1	1.86461204459	0.0280047266648	0.000916870415648	96	17897945
TRANSLATION	CYP19A1	12	24.9099759264	0.00369448731988	0.00397310513447	97	1371509,22217837,8432022,7682836,8476746,10200304,10830289,11850225,11850226,12351690,17584767
TRANSLATION	ANKRD28	10	28.2510239959	0.00455532482321	0.00305623471883	98	16024782,18346927,19170760,19609950,20371611,25701787,27284403,31127648
TRANSLATION	CASR	2	5.22163810901	0.0153088308577	0.000611246943765	99	12036954,24814345
TRANSLATION	VEGFA	13	33.244964062	-0.00839209070491	0.00458435207824	100	7543674,9312130,9649123,16937487,18304943,19922608,22427648,23769804,23851566,26285742,25224594,27662093
TRANSLATION	BRCA2	4	0.101544930541	3.21411601812e-05	0.00122249388753	101	10323242,10363970,10451700,24302565
TRANSLATION	TRO	1	1.86461204459	0.0320013757669	0.000916870415648	102	17559068
TRANSLATION	DDX4	2	3.72993031563	0.0318154379922	0.000611246943765	103	15885226,24727449
TRANSLATION	P2RX7	2	2.10574977286	0.0168791945929	0.000916870415648	104	30593878
TRANSLATION	MLH1	3	7.67549245048	-0.00401091986252	0.00122249388753	105	19100506,24302565
TRANSLATION	FGF2	7	1.05694163824	0.0153830323727	0.00275061124694	106	1437152,21573604,10716624,12857733,12397076,16615083,19441081
TRANSLATION	ACO1	2	5.22163810901	0.00560881435195	0.000916870415648	107	25306858,29534684
TRANSLATION	NR3C2	2	3.72993031563	0.0216505764145	0.000611246943765	108	391561,6985487
TRANSLATION	FAS	3	40.5065701251	-0.00519570967012	0.00244498777506	109	7566976,9367417
TRANSLATION	IBTK	2	3.72993031563	0.0153088308577	0.000611246943765	110	18596081,27827994
TRANSLATION	DDX39B	6	7.59985896497	-0.00276766595339	0.0018337408313	111	20071484,28340352,30176153
TRANSLATION	PPARA	2	3.42568964697e-05	0.00790070306695	0.00122249388753	112	20016806
TRANSLATION	ERN1	13	0.519275082625	0.0196855091085	0.00458435207824	113	19079237,20541549,21303903,22050533,23042294,24362465,25348718,26108623,25633195,27233943,27928013,31212749
TRANSLATION	PTPN11	4	3.20689646108	0.00724119711772	0.00122249388753	114	9360379,20071484,21402597,24899174
TRANSLATION	XBP1	24	0.111391899176	0.0338473077991	0.00855745721271	115	15804613,16644724,17888185,19129918,19103594,20858054,22050533,22960157,23362240,23335849,24362465,26598709,25295624,27233943,27928013,28541519,30541862
TRANSLATION	EDA	2	0.912533158029	0.0473142727637	0.000611246943765	116	16151697,19441081
TRANSLATION	GJA1	3	3.79732096457	0.00437155526927	0.00122249388753	117	15328367
TRANSLATION	MATK	2	3.72993031563	0.00984682658968	0.000916870415648	118	26416561
TRANSLATION	PCNA	1	9.30988332216	-0.00716736376727	0.000305623471883	119	20459741
TRANSLATION	POTEF	2	3.72993031563	0.00984682658968	0.000611246943765	120	9150887,15767413
TRANSLATION	ERBB2	1	0.666770616488	2.19991146023e-05	0.000305623471883	121	24111759
TRANSLATION	EPB41	6	9.18038982037	-0.00195692323517	0.0018337408313	122	10765595,12522012,21839655
TRANSLATION	IFNA1	4	0.337029208778	0.0466627179003	0.00152811735941	123	14593443,18667080,24899174,30282053
TRANSLATION	ATP7A	5	10.5936791294	0.00886900016445	0.00213936430318	124	10079814,10970802,18508592,24630286
TRANSLATION	DYNAP	10	11.7746415939	0.000925127201994	0.00305623471883	125	2831394,8613202,9060618,9353343,9461464,10698711,19956647,22125646,26096795,28951060
TRANSLATION	INS	20	0.0425803237595	0.0375646639578	0.00825183374083	126	7717979,12890727,15070567,15608508,15550470,17339029,19103594,20332203,20308064,21289205,25003985,26469762,30230180
TRANSLATION	PTH	2	1.60257294658	0.0306202931914	0.000916870415648	127	20332203,26834145
TRANSLATION	PTEN	1	4.95298507583	-0.0044259985583	0.000611246943765	128	25607987
TRANSLATION	COX8A	2	2.10574977286	0.013926313619	0.000916870415648	129	9607110,21854538
TRANSLATION	MAP3K19	4		0.150104900881	0.0018337408313	130	10360675,12875652
TRANSLATION	GDI1	7	10.1421770051	0.00557932383279	0.00213936430318	131	1400326,10412044,10766739,17240138,21079794
TRANSLATION	TNNT2	3	1.2402731959	0.0215772748889	0.00122249388753	132	8014187,7534662
TRANSLATION	PLK4	2	2.77938998066	0.00984682658968	0.000916870415648	133	10607900,28832566
TRANSLATION	EGFR	4	2.79559421988	-0.00641694284314	0.00152811735941	134	9242377,25622307
TRANSLATION	PTGDR	1	0.168548741727	0.0604813707856	0.000611246943765	135	7478568
TRANSLATION	MEN1	1	1.05261499196	0.0250004096999	0.000916870415648	136	29416715
TRANSLATION	ADIPOR1	2	3.72993031563	0.00984682658968	0.000611246943765	137	21289205
TRANSLATION	PCDH15	1	1.86461204459	0.0216505764145	0.000611246943765	138	16799054
TRANSLATION	MYCN	3	2.19439899147	0.00342580024337	0.00122249388753	139	11420678,20017904
TRANSLATION	XIAP	3	0.81486595975	0.0252588869949	0.00122249388753	140	15037781,16177136,19713328
TRANSLATION	RPS6KA3	2	2.10574977286	0.00724119711772	0.000916870415648	141	11992250,16879200
TRANSLATION	ALDH3A2	1	1.86461204459	0.0486939206761	0.000305623471883	142	25224909
TRANSLATION	CCN1	2	1.21542652202	0.0172132316833	0.00122249388753	143	24965524
TRANSLATION	CASP1	1	0.247210919857	2.07403697802e-05	0.000305623471883	144	21430222
TRANSLATION	GTF2I	1	0.336717005179	0.0397492956247	0.000916870415648	145	28212274
TRANSLATION	MAP2K1	1	0.166553010931	1.96755913429e-05	0.000305623471883	146	17548474
TRANSLATION	MUC1	1	0.790329816344	0.0299303061483	0.000916870415648	147	26492273
TRANSLATION	GRIP1	1	1.86461204459	0.0320013757669	0.000611246943765	148	22510445
TRANSLATION	CCND1	1	7.08897223335	-0.00206099414673	0.000305623471883	149	27864334
TRANSLATION	EIF4E3	3		0.0924730753637	0.00122249388753	150	27578149
TRANSLATION	IL6	2	5.22312653676	-0.00225408583742	0.000916870415648	151	15665272,17465721
TRANSLATION	CTNND1	6	4.00619495538	-0.0022189787019	0.0018337408313	152	10321838,11896187,15033192,19150613,22201829,26477567
TRANSLATION	AGFG1	1	0.336717005179	0.108211408463	0.000305623471883	153	14703492
TRANSLATION	TMPRSS2	2	0.136481260299	0.0532565292462	0.000916870415648	154	23472063
TRANSLATION	CD4	1	5.91101145238	0.000207693258698	0.000305623471883	155	11801635
TRANSLATION	MET	4	0.905697544804	0.0162742802494	0.00152811735941	156	10395892,18423202,25288793,29323119
TRANSLATION	PNP	1	1.86461204459	0.0153088308577	0.000611246943765	157	1560016
TRANSLATION	RBPJP3	2		0.0820790104945	0.000916870415648	158	7929082
TRANSLATION	MCL1	2	0.98876421043	0.0265474961609	0.000916870415648	159	23284704,24556687
TRANSLATION	DLG3	1	0.607532335329	0.0452580760642	0.000305623471883	160	16702973
TRANSLATION	PDIK1L	1		0.115464100313	0.000305623471883	161	14703492
TRANSLATION	KIT	1	4.02192012564	-0.00321675602129	0.000611246943765	162	12204004
TRANSLATION	SOD1	4	0.674984683283	0.0229817814799	0.00122249388753	163	10976937,16220344,19840884,25788357
TRANSLATION	NTRK2	2	2.10574977286	0.00557932383279	0.000916870415648	164	15908588
TRANSLATION	HP	4		0.12289716682	0.00122249388753	165	6270347,18439897,22983828,27791185
TRANSLATION	HBB	4	7.4626875064	-0.00138371405154	0.00122249388753	166	7885837,9787184,11861299,14687034
TRANSLATION	PNPLA8	1		0.0820790104945	0.0018337408313	167	15606758
TRANSLATION	KLK4	1	0.666770616488	0.0255352596119	0.000916870415648	168	3305627
TRANSLATION	NOS2	2	2.10574977286	0.00641916039533	0.000611246943765	169	8645258,28618119
TRANSLATION	VEGFB	1	1.86461204459	0.0153088308577	0.000611246943765	170	8607868
TRANSLATION	STK11	1	0.607532335329	0.0250004096999	0.000916870415648	171	24998845
TRANSLATION	RRM2	1	1.86461204459	0.0653864655853	0.000305623471883	172	16210245
TRANSLATION	SLC25A19	1	1.86461204459	0.0153088308577	0.000611246943765	173	11474176
TRANSLATION	MTATP6P1	1		0.115464100313	0.000305623471883	174	14703492
TRANSLATION	BAK1	5	1.4836459193	0.00147993339417	0.0018337408313	175	22297299,23969856
TRANSLATION	EDEM1	1	1.86461204459	0.0334543262394	0.000305623471883	176	15912576
TRANSLATION	HR	1	1.05261499196	0.0987715554038	0.000305623471883	177	22983828
TRANSLATION	MAP3K7	1	1.05261499196	0.0281129474823	0.000611246943765	178	19284290
TRANSLATION	TNNT1	2	0.912533158029	0.0193035323322	0.000916870415648	179	8014187
TRANSLATION	CHAT	2		0.0510370638287	0.0018337408313	180	7616201,9073174
TRANSLATION	GUSB	1	1.86461204459	0.0320013757669	0.000305623471883	181	2136633
TRANSLATION	MDM2	1	5.14262609667	-0.00664420434104	0.000305623471883	182	26171237
TRANSLATION	SP3	2	5.22163810901	-0.00138371405154	0.000611246943765	183	15474306
TRANSLATION	NOD2	1	1.86461204459	0.0153088308577	0.000611246943765	184	18096043
TRANSLATION	ZNF273	1		0.0987715554038	0.000305623471883	185	20458885
TRANSLATION	DOHH	1	1.86461204459	0.0486939206761	0.000305623471883	186	29034140
TRANSLATION	UPP1	3	6.94932051789	-0.00138371405154	0.000916870415648	187	19215759,24163313,29080838
TRANSLATION	PKM	1	4.57696846471	-0.00568962036496	0.000305623471883	188	26176628
TRANSLATION	NIFK	1		0.115464100313	0.000305623471883	189	14703492
TRANSLATION	BAG1	1	0.336717005179	0.0432124729615	0.000611246943765	190	9565586
TRANSLATION	C3	1	5.33329180279	-0.00468738671967	0.000305623471883	191	23106938
TRANSLATION	KRT3	1		0.0820790104945	0.000611246943765	192	7929082
TRANSLATION	TSSK2	1		0.115464100313	0.000305623471883	193	14703492
TRANSLATION	LRPAP1	1	0.607532335329	0.0486939206761	0.000305623471883	194	9565586
TRANSLATION	AKAP7	1	1.86461204459	0.00984682658968	0.000611246943765	195	22834419
TRANSLATION	CYP3A5	2	5.22163810901	-0.00138371405154	0.000611246943765	196	12406645,30926609
TRANSLATION	BCKDHB	2	0.4851344403	0.0226234484751	0.00122249388753	197	6323739
TRANSLATION	FLNC	1	0.336717005179	0.031080482534	0.000916870415648	198	8808693
TRANSLATION	BCAM	1		0.0987715554038	0.000305623471883	199	22983828
TRANSLATION	SFTPA1	3	6.94932051789	-0.00138371405154	0.000916870415648	200	20693318,23525782
TRANSLATION	KCNK2	3	5.59595530515	-0.00138371405154	0.000916870415648	201	20605797,21821104
TRANSLATION	MAP3K14	2	5.22163810901	-0.00138371405154	0.000611246943765	202	1309814,12207583
TRANSLATION	EIF4E1B	1		0.0820790104945	0.000305623471883	203	27578149
TRANSLATION	ATXN1	1	1.86461204459	0.0153088308577	0.000611246943765	204	23760502
TRANSLATION	PTS	2	5.22163810901	-0.00138371405154	0.000611246943765	205	24334671,25979818
TRANSLATION	EGF	1	2.95091256901	-0.00359491123473	0.000611246943765	206	10405327
TRANSLATION	SURF1	2	5.22163810901	-0.00138371405154	0.000611246943765	207	29481804
TRANSLATION	SMN2	3	1.2402731959	0.00724119711772	0.00122249388753	208	11584013,16449646,28755059
TRANSLATION	NAT1	3		0.0658905794534	0.00213936430318	209	21878835
TRANSLATION	NOS3	1	0.607532335329	0.0199515525104	0.000916870415648	210	29352987
TRANSLATION	FUT1	4	1.76478632592	-0.00392662799204	0.00152811735941	211	3600643,21341043,19829749
TRANSLATION	EIF3K	1		0.0820790104945	0.000916870415648	212	24036361
TRANSLATION	MIF4GD	1		0.0653864655853	0.000611246943765	213	23941746
TRANSLATION	HLF	1		0.0486939206761	0.000611246943765	214	8180393
TRANSLATION	ATM	1	3.30136347789	-0.00267144402017	0.000611246943765	215	17389389
TRANSLATION	APP	3	13.7777373256	-0.00769012339345	0.000916870415648	216	15850385,26552589,30221221
TRANSLATION	EIF4EBP1	3		0.0570618258891	0.000916870415648	217	20682707,23273915,24159375
TRANSLATION	EIF2AK1	1		0.0820790104945	0.000305623471883	218	12380690
TRANSLATION	USP7	1	1.86461204459	0.0130741184562	0.000611246943765	219	25838545
TRANSLATION	MKKS	1	1.86461204459	0.00984682658968	0.000611246943765	220	23671934
TRANSLATION	KRTCAP2	1		0.0653864655853	0.000305623471883	221	26492273
TRANSLATION	PDGFB	7		0.0306202931914	0.00336185819071	222	7659502,7737991
TRANSLATION	PML	1	0.0119344395353	0.0560873812153	0.000611246943765	223	24036361
TRANSLATION	EIF4E2P2	1		0.0820790104945	0.000305623471883	224	27578149
TRANSLATION	PRM1	3		0.0650691819688	0.00122249388753	225	25336347
TRANSLATION	ACHE	2	2.11099587654	-0.00302716611337	0.000916870415648	226	17537261,22461767
TRANSLATION	EIF4E2P1	1		0.0820790104945	0.000305623471883	227	27578149
TRANSLATION	CD8A	3	1.652039924	0.00590772051554	0.000916870415648	228	11801635,14634138,30636604
TRANSLATION	PPP1CA	1	0.919759827782	0.038584969481	0.000305623471883	229	19129918
TRANSLATION	CYP1B1	1	1.86461204459	0.00984682658968	0.000611246943765	230	25658124
TRANSLATION	GORASP2	1	1.05261499196	0.0361551895432	0.000305623471883	231	1849244
TRANSLATION	SGSM3	1	0.0160874685389	0.0546359033655	0.000305623471883	232	19129918
TRANSLATION	OPRM1	1	0.336717005179	0.0299221161788	0.000611246943765	233	19103668
TRANSLATION	PMP22	1	1.86461204459	0.0153088308577	0.000611246943765	234	26486801
TRANSLATION	SPAST	1	1.86461204459	0.00984682658968	0.000611246943765	235	16893913
TRANSLATION	NFKBIL1	1		0.0486939206761	0.000611246943765	236	17855452
TRANSLATION	ENPEP	3	3.15940476843	-0.00195692323517	0.000916870415648	237	23099521,23774734,28968750
TRANSLATION	IAPP	1	2.77849507768	-0.00706931762212	0.000305623471883	238	1371737
TRANSLATION	EIF3I	1	1.86461204459	0.0216505764145	0.000305623471883	239	22022972
TRANSLATION	ANO2	1	1.86461204459	0.00984682658968	0.000611246943765	240	23669718
TRANSLATION	KLHL12	1		0.0486939206761	0.000611246943765	241	27899653
TRANSLATION	TSGA10	1	1.86461204459	0.0153088308577	0.000611246943765	242	28739310
TRANSLATION	MSMB	1	0.166553010931	0.0373471907931	0.000611246943765	243	3305627
TRANSLATION	FN1	2	13.8105701081	-0.00362101783393	0.000916870415648	244	16299516,31004060
TRANSLATION	CUX1	1		0.0486939206761	0.000611246943765	245	9332351
TRANSLATION	NAT2	1		0.0653864655853	0.000611246943765	246	21878835
TRANSLATION	FLII	1	0.336717005179	0.0250004096999	0.000916870415648	247	8649378
TRANSLATION	ANXA6	1	1.05261499196	0.0452580760642	0.000305623471883	248	25818187
TRANSLATION	TERT	6	0.0247886307188	0.017637344247	0.0018337408313	249	8463132,7897669,7629520,8794326,11191110,18005359
TRANSLATION	TDP2	3		0.0366865662242	0.00213936430318	250	9349279,30593505
TRANSLATION	TRIM46	1		0.0653864655853	0.000305623471883	251	26492273
TRANSLATION	MAPK1	3	0.386545680056	0.0207706063698	0.000916870415648	252	8186195,18321792,24111759
TRANSLATION	KRT14	1	1.86461204459	0.0153088308577	0.000305623471883	253	2431270
TRANSLATION	EDC3	1		0.0486939206761	0.000305623471883	254	31231973
TRANSLATION	RNU1-1	2	19.2846158813	-0.00465582373295	0.000611246943765	255	2655924,23348830
TRANSLATION	MST1R	4	1.82624178421	0.00067311311312	0.00122249388753	256	26885001,26477314,26930004
TRANSLATION	UFD1	1	1.86461204459	0.0205394225605	0.000305623471883	257	25224909
TRANSLATION	EIF5AL1	2	3.72993031563	-0.00195692323517	0.000611246943765	258	8057425,9714299
TRANSLATION	YY2	2		0.0486939206761	0.000611246943765	259	27791185
TRANSLATION	DHPS	1		0.0486939206761	0.000305623471883	260	29034140
TRANSLATION	F8	3	0.81486595975	0.00342580024337	0.00122249388753	261	12871551,28431990
TRANSLATION	ATF6	5	0.0598053709255	0.0264704665456	0.00152811735941	262	19103594,19659458,20070307,21911445,21266233
TRANSLATION	TF	4	0.00459347263677	0.0245865343014	0.0018337408313	263	18029910,17485548,25306858,29037253
TRANSLATION	PKD2	2	1.60257294658	0.00455532482321	0.000916870415648	264	9286709,16192288
TRANSLATION	FES	1	1.86461204459	0.0153088308577	0.000611246943765	265	1373879
TRANSLATION	CREB1	3	0.286834397237	0.0125991374564	0.00152811735941	266	1723142,8702738
TRANSLATION	RGS19	1	1.86461204459	0.0153088308577	0.000611246943765	267	12507475
TRANSLATION	EGR3	5		0.0216505764145	0.00213936430318	268	10373520,10987814
TRANSLATION	UBE2B	3	3.79732096457	-0.00138371405154	0.000916870415648	269	10501502,9934680
TRANSLATION	NPPA	1		0.0486939206761	0.000611246943765	270	9332351
TRANSLATION	SPINK1	2	1.21542652202	0.00724119711772	0.000916870415648	271	14654356,18978175
TRANSLATION	ALYREF	1	0.166553010931	0.031997661796	0.000611246943765	272	21402597
TRANSLATION	APPBP2	1	0.336717005179	0.0334543262394	0.000305623471883	273	31231973
TRANSLATION	MOS	2	2.77938998066	-0.00225970346904	0.000611246943765	274	2832750,17511868
TRANSLATION	RANBP9	1	1.86461204459	0.0216505764145	0.000305623471883	275	11113974
TRANSLATION	PTBP3	1	1.86461204459	0.0320013757669	0.000305623471883	276	18335065
TRANSLATION	IGF1	4	2.31925611821	-0.00116007319395	0.00152811735941	277	7717979,17804721,23183171,31207497
TRANSLATION	USE1	4		0.0280047266648	0.00152811735941	278	25184340
TRANSLATION	IL1RN	1	0.607532335329	0.0250004096999	0.000611246943765	279	7629520
TRANSLATION	HRG	1	1.86461204459	0.0153088308577	0.000305623471883	280	10050040
TRANSLATION	CFH	1	2.11055674788	-0.00488363751352	0.000305623471883	281	12500533
TRANSLATION	GSDMB	2		0.0320013757669	0.00122249388753	282	18038310
TRANSLATION	KIN	1	1.05261499196	0.0320013757669	0.000305623471883	283	17151020
TRANSLATION	ADAM12	2	3.72993031563	-0.00185648975233	0.000611246943765	284	24116070,25886595
TRANSLATION	CDH23	1		0.0320013757669	0.000916870415648	285	11857743
TRANSLATION	MAT1A	1	1.86461204459	0.0153088308577	0.000305623471883	286	22270009
TRANSLATION	HADHA	1		0.0486939206761	0.000611246943765	287	21549624
TRANSLATION	AAVS1	2		0.0334543262394	0.000916870415648	288	2839699,2536986
TRANSLATION	IL15	5		0.0153088308577	0.0018337408313	289	8610139,8977197
TRANSLATION	UBASH3B	1	1.05261499196	0.0361551895432	0.000305623471883	290	25818187
TRANSLATION	NRF1	2	2.10574977286	-0.00225970346904	0.000611246943765	291	24250222,30261697
TRANSLATION	PTHLH	1	1.05447422602	0.00503905173805	0.000916870415648	292	11776973
TRANSLATION	CBS	2	1.60257294658	0.00352843161634	0.000611246943765	293	21957013,25356766
